"coordenadas","Calle","Colonia","Delegacin","EspecialistasFaltantesseparaporcomas","Estado","Foto","HerramientasExistentes","HerramientasFaltantes","Hora","HoradelReporte","ManodeObraExistente","ManodeObraFaltante","MedicamentosExistentes","MedicamentosFaltantes","Municipio","NmeroExterioroAproximado","NmerodePersonasAtrapadas","NmerodePersonasDesaparecidas","NmerodePersonasFallecidas","NmerodePersonasLesionadas","NmerodePersonasRescatadas","OtraReferenciadeUbicacin","Timestamp","TipoDao","TipodeInfraestructura","TipodeUso","TipodelDao","Verificado","VveresExistentes","VveresFaltantes","VveresSobrantes","latitud","longitud","direccion_Verificado","calle_Verificado","numero_Verificado","colonia_Verificado","cp_Verificado","ciudad_municipio_Verificado","estado_Verificado","pais_Verificado","lat_Verificado","long_Verificado"
"-99.1628386, 19.3840399","San Borja","Del Valle Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",908,"0","0","0","0","0","","9/22/2017 11:50:47","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628386, 19.3840399","San Borja","Del Valle Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",908,"0","0","0","0","0","","9/22/2017 11:50:47","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628386, 19.3840399","San Borja ","Del Valle ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","NO APLICA ","NO APLICA ",1506179243.12777,NA,"NO APLICA ","NO APLICA ","NO APLICA ","NO APLICA ","",908,"0","0","0","0","0","Casi esquina Nicolas San Juan ","9/21/2017 19:10:07","Daño","Edificio","Habitacional","Daño","No","NO APLICA ","NO APLICA ","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628386, 19.3840399","San Borja ","Del Valle ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","NO APLICA ","NO APLICA ",1506179243.12777,NA,"NO APLICA ","NO APLICA ","NO APLICA ","NO APLICA ","",908,"0","0","0","0","0","Casi esquina Nicolas San Juan ","9/21/2017 19:10:07","Daño","Edificio","Habitacional","Daño","No","NO APLICA ","NO APLICA ","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628386, 19.3840399","San Borja ","Del Valle ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","NO APLICA ","NO APLICA ",1506179243.12777,NA,"NO APLICA ","NO APLICA ","NO APLICA ","NO APLICA ","",908,"0","0","0","0","0","Casi esquina Nicolas San Juan ","9/21/2017 19:10:07","Daño","Edificio","Habitacional","Daño","No","NO APLICA ","NO APLICA ","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628386, 19.3840399","San Borja","Del Valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","El edificio ya fue revisado y acordonado","","Si tienes info entra a: http://bit.ly/Verificado19s","",908,"0","No sé","No sé","No sé","50 o más","Esquina Nicolás San Juan","9/20/2017 21:14:35","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628386, 19.3840399","San Borja","Del Valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","El edificio ya fue revisado y acordonado","","Si tienes info entra a: http://bit.ly/Verificado19s","",908,"0","No sé","No sé","No sé","50 o más","Esquina Nicolás San Juan","9/20/2017 21:14:35","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628386, 19.3840399","San Borja","Del Valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","El edificio ya fue revisado y acordonado","","Si tienes info entra a: http://bit.ly/Verificado19s","",908,"0","No sé","No sé","No sé","50 o más","Esquina Nicolás San Juan","9/20/2017 21:14:35","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3840399,-99.1628386,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle San Borja","908","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3840399,-99.1628386
"-99.1628576, 19.3920362","Gabriel Mancera","Del Valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No reportado","No reportado",NA,NA,"No reportado","No reportado","No hay","No hace falta","",371,"0","0","0","0","0","Obrero Mundial y Morena","9/21/2017 18:03:27","Daño","Edificio","No se sabe","Daño","Sí","No hay","No se solicitó","Si tienes info entra a: http://bit.ly/Verificado19s",19.3920362,-99.1628576,"Calle Gabriel Mancera 349, Col del Valle Nte, 03103 Del Valle Nte, CDMX, Mexico","Calle Gabriel Mancera","349","Colonia del Valle Norte","03103","Del Valle Norte","Ciudad de México","Mexico",19.3920362,-99.1628576
"-99.1629328, 19.3759283","Rebsamen","Narvarte Poniente","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","-","-",NA,NA,"-","-","-","-","",247,"No sé","No sé","No sé","No sé","No sé","Entre Morena y Esperanza","9/20/2017 23:29:40","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","-","-","Si tienes info entra a: http://bit.ly/Verificado19s",19.3759283,-99.1629328,"Enrique Rébsamen 285, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico","Enrique Rébsamen","285","Benito Juárez","03100","Ciudad de México","Ciudad de México","Mexico",19.3759283,-99.1629328
"-99.1629509, 19.384795","Nicolas San Juan ","Del valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","NO APLICA ","NO APLICA ",1506179243.12777,NA,"No aplica ","NO APLICA ","NO APLICA ","NO APLICA ","",948,"0","0","0","0","0","Torres Renee","9/21/2017 19:15:29","Fuga de Gas","Edificio","Habitacional","Fuga de Gas","","NO APLICA ","NO APLICA ","Si tienes info entra a: http://bit.ly/Verificado19s",19.384795,-99.1629509,NA,NA,NA,NA,NA,NA,NA,NA,19.384795,-99.1629509
"-99.163042, 19.3886425","concepcion beistegui ","del valle centro ","Benito Juárez","Ingenieros para verificar","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",917,"0","0","0","0","0","gabriel mancera y division del norte","9/23/2017 9:20:27","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3886425,-99.163042,NA,NA,NA,NA,NA,NA,NA,NA,19.3886425,-99.163042
"-99.1631129, 19.384286","Nicolas san juan ","Del Valle ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","NO APLICA ","NO APLICA ",1506179243.12777,NA,"NO APLICA ","NO APLICA ","NO APLICA ","NO APLICA ","",968,"0","0","0","0","0","Esquina San Borja ","9/21/2017 19:07:08","Daño","Edificio","Habitacional","Daño","No","NO APLICA ","NO APLICA ","Si tienes info entra a: http://bit.ly/Verificado19s",19.384286,-99.1631129,"Nicolás San Juan 968, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Nicolás San Juan","968","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.384286,-99.1631129
"-99.1631129, 19.384286","Nicolas san juan ","Del Valle ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","NO APLICA ","NO APLICA ",1506179243.12777,NA,"NO APLICA ","NO APLICA ","NO APLICA ","NO APLICA ","",968,"0","0","0","0","0","Esquina San Borja ","9/21/2017 19:07:08","Daño","Edificio","Habitacional","Daño","No","NO APLICA ","NO APLICA ","Si tienes info entra a: http://bit.ly/Verificado19s",19.384286,-99.1631129,"Nicolás San Juan 968, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Nicolás San Juan","968","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.384286,-99.1631129
"-99.1631129, 19.384286","Nicolás san Juan ","Del valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","","https://drive.google.com/open?id=0ByTB1P-0Gd4aN1g2V3ZENTRkQjg","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",968,"0","0","0","0","0","Esquina san Borja ","9/20/2017 15:08:12","Daño","Edificio","Habitacional","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.384286,-99.1631129,"Nicolás San Juan 968, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Nicolás San Juan","968","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.384286,-99.1631129
"-99.1631129, 19.384286","Nicolás san Juan ","Del valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","","https://drive.google.com/open?id=0ByTB1P-0Gd4aN1g2V3ZENTRkQjg","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",968,"0","0","0","0","0","Esquina san Borja ","9/20/2017 15:08:12","Daño","Edificio","Habitacional","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.384286,-99.1631129,"Nicolás San Juan 968, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Nicolás San Juan","968","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.384286,-99.1631129
"-99.1632807, 19.4342729","Sullivan","Renacimiento ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",5,"0","0","0","0","0","","9/21/2017 23:07:01","Derrumbe","Monumento","Estacionamiento ","Derrumbe","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4342729,-99.1632807,"Calle James Sullivan 97, San Rafael, 06470 Ciudad de México, CDMX, Mexico","Calle James Sullivan","97","San Rafael","06470","Ciudad de México","Ciudad de México","Mexico",19.4342729,-99.1632807
"-99.1634819, 19.3771048","Heriberto Frías ","Del Valle ","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",1301,"0","0","0","0","0","Pilares y Miguel Laurent ","9/20/2017 16:22:44","Daño","Edificio","Habitacional","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3771048,-99.1634819,"Heriberto Frías 1301, Col del Valle Sur, 03100 Benito Juárez, CDMX, Mexico","Heriberto Frías","1301","Colonia del Valle Sur","03100","Benito Juárez","Ciudad de México","Mexico",19.3771048,-99.1634819
"-99.1637443, 19.387713","Escocia","Del Valle","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Gabriel Mancera y Escocia, voluntarios","","Si tienes info entra a: http://bit.ly/Verificado19s","",4,"No sé","No sé","No sé","No sé","No sé","","9/22/2017 8:56:42","Derrumbe","Edificio","Habitacional","Derrumbe","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.387713,-99.1637443,"Escocia 4, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Escocia","4","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.387713,-99.1637443
"-99.1638127, 19.3888031","Gabriel Mancera","Del Valle Norte","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",707,"Sí, pero no sé cuántos","Sí, pero no sé cuántos","No sé","Sí, pero no sé cuántos","Sí, pero no sé cuántos","es toda la calle, desde Concepción Béistegui hasta Eugenia","9/22/2017 11:35:48","Derrumbe","Edificio","Mixto","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3888031,-99.1638127,"Calle Gabriel Mancera 707, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico","Calle Gabriel Mancera","707","Colonia del Valle Centro","03100","Ciudad de México","Ciudad de México","Mexico",19.3888031,-99.1638127
"-99.1638436, 19.4314915","Río Amazonas ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",43,"0","0","0","0","0","","9/22/2017 14:05:30","Daño","Edificio","Procuraduría de la republica ","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4314915,-99.1638436,"Río Amazonas 43, Col. Renacimiento, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Amazonas","43","Cuauhtémoc","06500","Ciudad de México","Ciudad de México","Mexico",19.4314915,-99.1638436
"-99.1638436, 19.4314915","Río Amazonas ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",43,"0","0","0","0","0","","9/22/2017 14:05:30","Daño","Edificio","Procuraduría de la republica ","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4314915,-99.1638436,"Río Amazonas 43, Col. Renacimiento, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Amazonas","43","Cuauhtémoc","06500","Ciudad de México","Ciudad de México","Mexico",19.4314915,-99.1638436
"-99.1638436, 19.4314915","Río Amazonas ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",43,"0","0","0","0","0","","9/22/2017 14:04:45","Daño","Edificio","Procuraduría de la republica ","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4314915,-99.1638436,"Río Amazonas 43, Col. Renacimiento, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Amazonas","43","Cuauhtémoc","06500","Ciudad de México","Ciudad de México","Mexico",19.4314915,-99.1638436
"-99.1638436, 19.4314915","Río Amazonas ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",43,"0","0","0","0","0","","9/22/2017 14:04:45","Daño","Edificio","Procuraduría de la republica ","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4314915,-99.1638436,"Río Amazonas 43, Col. Renacimiento, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Amazonas","43","Cuauhtémoc","06500","Ciudad de México","Ciudad de México","Mexico",19.4314915,-99.1638436
"-99.1638475656509, 19.3875403321494","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 17:15:37","","","","","","","Ayuda Humana","Si tienes info entra a: http://bit.ly/Verificado19s",19.3875403321494,-99.1638475656509,NA,NA,NA,NA,NA,NA,NA,NA,19.3875403321494,-99.1638475656509
